delivery_delay_days
-13.245
-43.261
-34.411
-33.307
-30.575
-34.385
-2.434
-30.455
-32.447
-16.4
-37.425
-30.556
-18.434
-12.439
-21.56
-33.364
-33.317
-27.56
-19.309
-35.343
-28.506
-33.279
-33.288
-28.41
-35.338
-34.311
-30.518
-32.721
-16.226
-49.418
-19.325
-42.556
-29.378
-47.518
-12.522
-18.485
-24.649
-27.179
-33.242
-42.541
-28.484
-28.325
-40.362
-42.421
-21.337
-33.344
-39.588
-39.393
-23.605
-32.085
-34.494
-27.793
-26.352
-29.178
-27.327
-42.964
-28.288
-23.566
-20.552
-16.474
-31.476
-26.401
-18.477
-16.371
-20.2
-30.268
-30.441
-36.746
-35.391
-12.602
-28.509
-30.83
-26.338
-30.542
-18.441
-33.476
-24.4
-17.575
-18.58
-26.109
-24.422
-17.648
-37.629
2.308
-16.533
-31.613
-22.276
-31.397
-34.436
-32.443
-27.543
-28.366
-28.637
-23.45
-6.591
-26.603
-28.698
-45.566
-31.411
-24.641
-22.271
-15.706
-30.469
-31.436
-30.234
-34.426
-33.337
55.65
-20.323
-25.404
-12.633
-30.51
-26.504
-31.518
-46.622
-20.49
-34.489
-22.588
-34.579
-31.225
-29.529
-36.525
-29.598
-32.339
-26.435
-34.552
-20.276
-30.65
-22.365
-51.637
-28.775
-26.494
-21.556
-28.387
-65.322
-27.287
-19.73
-17.56
-15.501
-26.317
-30.283
-20.483
-21.78
-26.281
-28.683
-28.64
-29.483
-28.578
-42.657
-40.817
-31.37
-15.967
-24.545
-29.751
-22.663
-33.636
-29.262
-20.511
-32.573
-32.351
-35.246
-49.578
-26.417
-27.294
-7.531
-35.309
-20.581
-34.471
-17.567
-22.65
-21.665
-31.626
-21.386
-30.407
-17.642
-34.411
-18.338
-20.391
-29.527
-23.413
-22.459
-28.199
-31.241
-19.287
-36.414
-52.468
-19.287
-2.543
27.532
-25.64
-17.396
-29.484
-24.23
-33.636
-26.469
-35.449
-20.355
-23.574
-32.57
-10.22
-22.543
-35.432
-10.599
-40.477
-16.379
-23.406
-27.563
-23.546
-11.571
-13.607
-32.519
-31.327
-20.39
-63.601
-34.311
-27.434
-32.738
21.634
-20.557
-26.562
-19.592
-15.3
-26.45
-20.358
-20.317
-47.376
-12.489
-25.421
-22.245
-13.638
-20.575
-30.824
-32.49
-22.649
-34.547
-31.372
-27.425
-28.302
-44.589
-29.255
-13.608
-1.452
-33.688
-30.381
-22.357
-29.696
-27.429
-23.463
-13.539
-21.452
-13.664
-30.288
-17.768
-20.182
-17.553
-13.384
-18.275
-29.705
-23.4
-2.55
-19.295
-33.211
-16.311
16.237
-14.501
-27.454
-21.615
-23.219
-8.434
-32.379
-33.274
19.373
-19.462
-15.39
-26.476
-28.658
-16.658
-16.433
-28.432
-27.443
-23.449
-16.368
-26.304
-15.589
-21.491
-21.3
-19.431
-29.66
-18.535
-4.356
22.594
-24.488
-15.573
-32.356
-37.448
-26.22
-14.552
-28.344
-36.501
-29.518
-3.443
-6.495
-28.261
-22.404
-21.587
-32.478
-18.293
-38.536
-20.502
-28.273
-30.556
-15.219
-39.221
-14.235
-34.446
-26.367
-3.685
-30.557
-26.323
-35.386
-37.609
-28.575
-23.485
-28.495
-23.699
-34.239
-44.684
-60.838
-31.161
-35.381
-34.601
-36.474
-16.504
-34.41
-26.573
-42.649
-48.512
-35.318
-38.747
-33.606
-38.606
-23.35
-37.579
-40.501
-53.211
-26.413
-35.536
-33.443
-33.137
-30.417
-33.227
-26.448
-32.295
-27.386
-27.387
-35.581
-34.446
-47.55
-33.539
-18.455
-29.7
-43.406
-21.303
-21.284
-31.649
-29.4
-35.626
-25.481
-25.63
-30.561
-54.262
-32.217
-26.478
-31.658
-23.66
-32.265
-17.61
-40.596
-44.234
-27.271
-34.994
-40.56
-27.677
-36.571
-37.268
-30.296
-42.234
65.572
-32.272
-25.357
-38.391
-47.352
5.446
-41.002
-28.708
-38.588
-35.3
-36.519
-34.56
-41.4
-39.545
-30.751
-29.412
-40.358
-31.517
-34.129
-32.39
-28.551
-28.264
-39.281
-41.744
-36.508
-21.703
-25.49
-48.29
-38.216
-44.23
-23.561
-36.148
-27.574
-45.245
-37.692
-22.317
-27.499
-39.593
-31.55
-26.448
-34.575
-29.463
-39.598
-37.402
-41.414
-32.372
-36.232
-18.475
-42.199
-28.356
-28.345
-17.435
-35.549
-20.509
-35.575
-23.307
-46.571
-25.622
-17.41
-37.474
-36.558
-31.573
-39.535
-44.556
-23.278
-26.488
-26.45
-37.494
-20.55
-39.573
-23.621
-26.431
-26.426
-35.448
-49.365
-33.337
-41.671
-18.357
-36.318
-22.814
-46.407
-43.395
-28.334
-21.534
5.468
-26.535
-32.587
-30.481
-20.175
-31.224
-28.063
-19.272
-31.538
-21.59
-43.537
-29.378
-21.323
-10.652
-26.418
-22.496
-59.358
-17.293
-26.384
-27.311
-22.411
-21.346
12.495
-14.362
-26.253
-21.339
-35.68
-18.452
-16.592
-35.412
-20.243
-20.379
-36.539
-29.647
-28.471
6.55
-17.362
-26.467
15.558
-28.314
-18.371
-28.394
-22.533
-18.693
-29.492
3.708
-19.643
14.507
-13.378
-28.406
-28.384
-19.42
-20.508
-27.442
-40.297
-24.269
-32.182
-34.522
-32.467
-22.609
-23.35
-22.347
-24.666
-22.262
-22.365
-21.545
-19.644
-27.343
-33.608
-29.475
-25.555
-39.574
-18.478
-15.453
-28.661
-22.621
-27.602
-13.392
-19.654
-26.523
-8.399
-23.501
-34.531
-28.613
-30.255
-24.488
-34.682
-3.318
-18.214
-28.533
-34.607
-11.835
-28.442
-33.439
-13.283
-27.532
-32.429
-19.464
-29.388
-22.442
5.24
-25.39
-24.377
-22.339
-27.489
-23.366
-19.542
-27.545
-18.357
-34.496
-17.186
-28.293
-27.55
-20.543
-23.383
-18.58
-31.342
-44.404
-31.443
-27.634
-22.421
-23.568
-27.746
-12.452
-18.38
-19.602
0.4
-28.515
-37.656
-26.51
4.637
-27.921
-11.724
-18.321
-27.627
-30.592
-15.49
-12.589
-16.795
-32.467
-26.744
-33.345
-28.378
-13.524
-18.567
-15.475
-20.352
-30.482
-14.475
-7.584
-29.534
-26.606
-26.394
-18.655
-21.411
-30.629
-20.429
-15.318
-23.554
-26.658
-27.41
-31.43
-25.585
-25.788
-41.252
-29.502
-34.363
-16.369
-16.425
-26.494
-23.661
-23.533
-33.647
-18.512
-23.455
-6.573
-13.356
-14.289
-28.424
-4.413
7.761
-33.214
-46.244
-27.406
-24.406
38.007
-34.401
-28.637
-20.197
-39.328
-17.536
-12.607
-25.449
-10.57
-36.515
-12.303
-22.529
-30.587
-18.36
-32.288
-16.406
-19.357
-20.294
-26.452
-24.294
-19.592
-27.379
-36.888
-27.552
-29.216
-31.547
-15.436
-24.3
-15.292
-21.568
-33.589
-27.411
-4.524
-26.735
-27.463
-18.314
-20.598
-29.677
-21.4
-24.511
-21.56
-42.237
-20.388
-20.649
-34.317
-35.469
96.613
-17.658
-14.211
-13.513
-39.646
-27.369
-26.921
-21.606
-13.346
-23.447
-23.193
-20.341
-53.306
-20.425
11.558
-14.56
-27.141
-22.74
-22.343
-29.505
-27.342
-20.668
-34.685
-20.413
-21.531
-24.612
-15.304
-0.564
-20.48
-21.58
-15.657
-13.522
-22.368
-7.467
-14.378
-26.372
-17.488
-26.279
-11.45
-19.302
-24.197
-28.626
-49.432
-13.491
-21.377
-18.668
-6.647
8.419
-27.348
-26.586
-19.314
-14.33
-28.358
-26.7
-17.349
-12.454
-27.302
-23.468
-18.554
-32.661
-56.419
-23.81
-26.33
-35.71
-20.553
-15.394
-21.57
-19.485
-13.64
-38.436
-34.621
-41.251
-16.371
-29.35
-13.664
-15.584
-20.57
-34.246
-15.222
-26.8
-49.426
-15.241
-25.357
-17.546
-10.58
-18.884
-9.455
-28.513
-22.732
-18.512
-13.287
-42.467
-21.49
-31.603
-30.515
-18.55
-13.296
-20.341
-18.379
-14.642
-11.535
-30.56
-13.594
-19.717
-23.719
-10.314
-19.449
-9.584
-10.559
-23.497
-15.661
-16.47
13.517
-6.689
-22.686
-13.529
-20.682
-20.331
-12.445
-22.504
-19.761
-18.442
-18.26
-15.445
-20.608
-13.29
-19.353
-33.329
-15.392
-28.532
-29.73
-25.608
-34.432
-26.401
-28.288
-8.7
-29.603
-25.471
-7.135
-20.502
-28.453
-28.443
-14.37
-23.545
-19.559
-26.358
-19.398
-17.546
-34.439
-14.857
-24.657
-16.318
-14.629
-19.325
-28.406
-16.413
-23.6
-13.651
20.221
-15.366
-12.019
2.634
-21.442
-17.657
-18.595
-27.556
-15.279
-30.856
-21.441
-5.427
0.453
-27.428
-26.429
-19.728
-20.438
-34.536
-37.238
-34.182
-20.698
-9.282
-28.516
-10.286
-17.175
-26.408
-17.364
-21.608
-17.473
-16.525
-23.543
-15.337
-37.099
-19.273
-13.491
-9.293
-19.276
-19.615
-26.62
-14.275
-17.371
-17.002
-32.559
-21.629
-1.64
-12.436
-12.823
-25.492
-13.251
-19.506
-34.304
-21.477
-21.536
-13.155
-13.809
-27.61
-14.488
-29.628
-19.383
-9.756
-15.393
-28.355
-23.351
-13.279
-16.513
-19.492
-20.46
-19.529
-25.296
-15.356
-27.424
-17.693
-16.307
-16.531
-11.652
-12.384
-22.413
-19.633
-21.45
-26.667
-24.535
-21.296
-29.508
-21.475
-25.252
-17.483
-12.287
-19.535
-14.648
-28.314
-17.802
-12.262
-19.589
-16.313
-22.811
-16.329
-25.348
-21.517
-23.639
-28.406
-6.622
-20.45
-12.488
-26.535
-32.35
-20.456
-23.511
-21.356
-33.328
27.608
-31.205
-39.429
-28.179
-16.179
-18.467
-29.469
-23.756
-13.485
-18.402
-20.568
-24.527
-16.51
-32.311
-15.331
-29.596
-36.523
-139.397
-19.448
-26.434
-13.467
-5.428
-21.323
-30.297
-17.296
-19.462
-37.443
-25.543
-20.246
-22.371
-24.522
-18.474
-22.671
-18.553
-16.246
-12.813
-16.652
-4.296
-17.551
-20.587
-14.445
-26.603
-34.348
-19.474
-19.491
-25.554
-21.467
-21.627
-31.302
-33.403
-24.753
-62.316
-18.556
-29.39
-35.55
-18.462
-21.45
-23.668
0.371
-9.435
-20.726
-4.414
-23.71
-4.454
-22.366
-27.511
-16.298
-32.555
-21.385
-28.612
-17.327
-21.548
-28.47
-21.58
-23.839
-13.393
-16.445
-20.282
-16.394
-24.558
-16.492
-23.464
-28.526
-27.429
-22.476
-30.327
-22.449
-34.372
-22.384
-25.377
-26.593
-22.683
-26.565
-14.56
-23.579
-34.429
-29.751
-19.351
-27.615
-17.235
-28.304
-15.411
-21.296
-26.456
-15.286
-34.535
-23.461
-33.599
-27.453
-33.566
-22.471
-19.471
-24.24
-13.56
-33.195
-3.38
-19.258
-10.483
-7.89
-34.606
-27.556
-20.658
-31.219
-25.352
-25.426
-23.587
-31.288
-18.636
-24.308
-20.453
-23.045
12.41
-20.414
-22.365
-15.657
-16.664
-35.33
-4.419
-21.324
-14.306
-31.599
-16.317
-22.366
-21.692
-20.643
-18.526
-33.585
-18.293
-16.384
-24.592
-23.452
-20.506
-1.251
-31.525
-25.504
-68.212
-23.506
-32.575
4.682
-15.476
-20.288
70.302
-17.581
-24.31
-19.279
-23.592
-19.253
-28.463
-28.56
15.401
-12.615
-21.419
-22.388
-35.636
-19.426
-26.507
-19.522
-20.324
-21.628
-30.636
-20.578
-11.641
-13.559
-20.314
-17.644
-24.535
-21.641
-17.588
-20.657
-24.328
-27.474
-19.279
-23.002
-6.584
-26.63
19.815
-6.339
-16.577
-15.329
-18.567
-13.675
-9.714
-30.087
-19.381
-28.359
-18.38
-17.454
-19.58
-19.463
-21.605
-20.594
-14.609
-20.344
-10.628
-18.418
-21.519
-22.452
-15.342
-23.552
-17.612
-25.359
-19.567
-26.421
-19.324
-27.254
-27.385
-23.261
-28.364
-12.494
-23.499
-20.486
-23.217
-25.568
-18.531
-16.506
-22.268
-23.602
-16.631
-8.635
-20.525
-21.546
-22.535
-27.364
-20.608
-17.629
-19.378
-23.454
-14.176
-20.28
-24.226
-11.247
-21.435
-19.62
-18.505
-31.863
-10.216
-22.372
-24.57
-29.453
-28.478
-19.35
-23.564
-19.233
-13.68
-19.511
-20.508
-13.784
-24.491
-16.56
-27.679
-16.485
-19.265
11.401
-15.381
-15.404
-22.235
-17.33
-11.549
-20.655
24.614
-26.285
-20.526
-25.683
-21.339
-21.702
-20.557
-25.411
-11.351
-27.467
-12.615
-7.671
-31.32
-12.423
-17.526
-6.148
-8.225
-20.223
-25.558
-17.602
-26.614
-24.58
-20.381
-12.89
-30.714
-17.699
-22.297
-8.804
-26.62
-19.539
-22.386
-21.317
-16.463
-18.61
-13.372
-28.571
-21.364
8.563
-22.575
-20.424
-12.8
-16.483
-17.885
3.506
-14.236
-16.91
-21.355
-25.067
-17.517
-20.557
-23.369
-19.642
-22.318
-16.581
-21.308
-25.539
-9.404
-21.526
-23.48
-20.366
-21.491
-29.598
-18.548
-12.524
-5.502
-12.469
-22.414
-21.279
-19.306
-7.267
-25.402
-17.49
-18.191
-10.606
-18.496
-28.595
-18.538
-12.631
-22.446
-17.391
-21.448
-25.72
-5.31
-29.574
-14.41
30.354
-20.387
-20.714
-20.419
-31.592
-14.522
-5.4
-21.58
-18.314
-21.8
-19.339
-19.594
-25.443
-22.276
-20.485
-25.379
-21.254
-18.318
-15.552
-20.592
-27.345
-21.144
-20.536
-13.455
-50.587
-29.418
-19.481
-6.708
-14.471
-22.307
-21.246
-16.467
-18.64
-21.463
-15.661
-19.372
-17.629
-12.516
-26.327
-27.031
-38.533
-24.517
-20.372
-22.303
9.714
-22.323
-16.571
-21.297
-20.421
-9.558
-15.657
-16.381
-12.837
-21.435
-2.714
-17.522
-21.317
-21.379
-17.262
-20.55
-21.522
-21.314
-10.599
-22.53
-21.471
-22.517
-15.532
-21.371
-16.637
-48.351
-24.337
-17.6
-22.485
-26.51
-22.528
-26.337
-14.349
-2.341
-26.543
-18.367
-19.602
-24.649
-30.15
-19.267
-20.402
-24.552
-18.365
-30.302
-13.716
-20.386
-19.287
-13.422
-20.533
-11.61
-20.668
-22.574
-19.304
-19.304
-21.321
-18.149
-22.513
-12.418
-19.421
-23.379
-18.645
-10.813
-9.272
-1.946
-18.615
-18.83
-20.645
-23.482
-15.133
-31.586
-20.39
-16.616
-17.978
-8.644
-5.739
-21.581
-12.822
-23.251
-21.302
-19.341
-17.253
-17.429
-32.575
-20.568
-13.768
-25.303
-22.478
-20.412
-27.456
-19.439
-25.481
-27.454
-8.574
-21.58
-27.607
-22.414
14.787
-13.357
-19.414
-36.287
-26.308
-11.408
-18.296
-22.4
9.17
-20.589
-25.471
-11.349
-23.429
-16.629
-16.405
-20.706
-22.24
-32.543
-11.163
-16.515
-20.602
-14.589
-24.4
-26.248
-3.514
-20.448
-25.755
-13.293
-28.455
-22.717
-19.563
-22.259
-21.459
-61.391
-14.355
-19.569
-25.526
-31.402
-21.193
-13.21
-18.463
-22.413
-27.553
-17.37
-22.318
-21.423
-19.343
-13.635
-17.422
-23.428
-19.399
-28.325
-24.446
-21.751
-21.402
-18.636
-10.608
-23.663
-25.587
-9.602
-12.56
-44.447
-24.387
-12.397
-24.482
-20.51
-17.636
-19.383
-8.634
-18.281
-17.564
-20.262
-19.262
-25.655
-19.372
-12.552
-14.595
-24.447
-21.282
-26.218
-11.765
-27.642
-19.47
-18.497
-15.339
-15.428
-20.623
-13.489
-14.41
-19.284
-14.943
-22.565
-22.456
-19.116
-26.407
-19.217
-19.376
-22.448
-20.511
-17.306
-24.779
-20.093
-23.571
-10.407
-22.743
-16.579
-18.518
-20.553
-13.605
-20.407
-32.283
-27.328
-15.392
-13.578
-22.589
-15.355
-22.61
-9.296
-23.432
-41.296
-20.3
-6.524
-18.362
-21.656
-13.517
-13.411
-21.776
14.588
-18.491
-37.556
-30.386
-28.455
-64.182
-21.269
-11.773
-21.404
-41.549
-21.547
-18.334
-18.696
-12.65
-21.587
-9.573
29.303
-26.331
-2.476
-1.424
-25.421
-17.535
-43.702
-19.443
-17.388
-21.549
-13.28
-27.3
-19.508
-13.56
-20.497
-14.386
-17.261
-16.489
-13.454
-23.643
11.016
-27.493
-15.358
-17.615
-24.674
-18.58
-21.49
-20.256
-20.379
-23.55
-18.644
-19.772
-6.577
-25.776
0.36
-19.323
-18.394
-21.287
-20.495
-19.631
-14.606
-33.325
-18.58
-10.411
-15.661
-17.439
-15.394
-13.532
-14.593
-24.571
-30.658
-25.657
-18.377
-15.441
-23.535
-9.2
-25.557
-6.431
-20.339
-16.196
-24.858
-15.363
-21.418
-28.493
-17.649
-21.688
-22.318
-27.22
-24.783
-28.425
-28.425
-10.648
-55.594
-18.573
-16.509
-32.644
-18.295
-17.301
-20.365
-18.496
-25.608
-15.434
-20.398
-24.846
-20.592
-20.256
-6.467
-17.37
-12.503
-20.488
-38.288
-6.46
-34.379
-10.681
-18.304
-14.71
-16.404
-21.388
-24.621
-21.474
-24.679
-26.418
-15.452
-21.275
-27.626
-29.456
-15.372
-31.3
-11.761
-31.549
-14.602
-12.755
-20.372
-26.494
-29.585
-18.418
-14.567
-13.577
-21.643
-10.654
-24.578
8.401
-24.476
-20.412
-8.559
-15.42
-17.626
-25.475
-19.376
-13.237
-24.554
-15.511
-23.48
-18.585
-11.397
4.731
-15.414
-17.51
-14.49
-14.596
-8.385
-20.535
-21.279
16.587
-19.303
-10.19
-21.41
-21.578
-9.644
-13.592
-18.492
-31.24
-13.538
-19.651
-20.496
-20.404
-19.744
-19.434
-18.524
-18.615
-20.661
-11.596
-8.493
-20.661
-14.716
-22.473
-14.41
4.441
-12.703
-21.521
-17.462
16.506
-7.59
-34.504
-21.362
-19.399
-12.404
-14.431
-24.539
-17.49
-19.547
-51.285
-12.288
-17.282
-23.584
-13.554
-20.346
-9.501
-18.567
-31.502
-11.455
-18.426
-30.411
-19.512
-26.704
-18.751
-5.331
-57.615
-19.413
-17.864
-18.558
-51.485
-23.481
-27.286
-14.306
-21.512
-15.513
-13.627
-18.572
-37.55
-14.518
-20.393
-9.383
-11.686
-23.577
-19.394
181.609
-23.727
-23.379
-32.63
-24.494
-25.55
-21.647
-24.359
-15.473
-19.47
-19.643
-14.747
-19.432
-28.41
-24.394
-18.262
-14.915
-16.554
-16.304
-8.317
-19.699
6.727
-42.667
-23.39
-1.532
-24.466
-19.278
-13.591
-19.512
-18.359
2.536
-16.262
-19.746
-31.471
-17.376
-25.4
-17.773
-22.851
-20.547
-12.46
-18.891
-24.689
-23.42
-25.425
-18.485
-6.609
-15.553
-19.656
-13.4
-26.399
-17.531
-20.437
-17.489
-22.452
-15.345
-14.404
-31.609
-15.536
-27.443
-14.872
-20.404
-14.619
-15.455
-20.501
-9.415
-20.314
-19.567
-17.566
-18.337
-13.545
-9.654
-30.388
-23.545
-15.358
-9.55
-12.483
-19.532
-7.3
-14.601
-10.453
-17.58
-12.246
-14.446
-14.27
-18.536
-14.629
-12.547
-8.818
-20.487
-1.721
-12.179
-15.49
20.408
-9.829
-17.362
-37.301
-15.467
-10.596
-19.718
-9.535
-6.631
-11.425
-14.413
25.589
-7.907
-19.607
-16.36
-5.587
-11.716
-12.598
-16.462
-9.584
-12.619
-14.379
-15.501
-13.532
-12.509
-12.413
-12.499
-10.751
-11.594
-13.558
-10.394
-15.422
-13.519
-19.344
-15.496
-10.468
-15.317
7.511
-11.615
-10.462
-10.443
-13.432
-9.564
7.572
-8.699
-20.587
-15.566
1.703
-13.441
-12.692
-19.545
-13.488
-0.4
-1.64
-10.385
-6.696
-9.546
-22.484
-10.449
-6.563
-7.49
-3.373
-11.754
-16.2
-12.515
-10.661
-19.533
-15.414
-5.593
-15.368
-13.411
-19.769
-11.642
-15.622
-12.767
-16.644
-6.321
-6.328
-14.539
-16.371
-5.532
-14.651
-12.574
-15.596
-20.629
-14.459
-19.551
-10.464
-5.512
-25.274
-5.496
-9.307
-12.617
-16.538
-11.526
-20.452
-13.376
-16.644
-13.58
-20.693
-11.427
-9.413
-12.65
-12.621
-11.786
-6.452
-8.636
-18.545
-16.505
-13.198
-12.325
-17.586
-3.564
-13.394
-11.325
-12.576
-14.684
-5.535
-7.447
-12.547
-18.506
3.884
-17.774
-9.557
10.273
-13.49
-12.235
-18.696
-16.516
-15.518
-4.578
-13.622
-11.411
-10.793
-19.547
-16.48
-24.314
-8.581
-8.526
-13.643
-6.512
-12.66
-2.511
-6.518
-14.599
-13.488
-32.227
-8.285
-14.323
-7.325
-9.81
-12.399
-11.615
-29.559
-24.724
-13.401
-9.676
-11.135
-13.394
-14.711
-26.442
-13.37
-14.311
-20.504
-24.667
-20.631
-0.515
-16.508
-10.698
-11.631
-11.452
-1.599
-16.549
-19.689
12.551
-13.699
-14.526
-22.342
-13.371
-22.422
-19.309
-14.261
-12.684
-8.563
-23.535
-13.017
-13.635
-4.547
-16.547
-14.575
-6.517
-14.668
5.59
-2.397
-18.723
-9.404
-10.436
-22.574
-19.664
1.226
-16.783
-20.448
-9.664
-18.603
-17.547
-15.627
-3.565
-15.258
-8.337
-4.39
-13.379
-10.341
-11.524
-15.476
-13.949
-3.835
-12.329
-14.587
152.683
-11.273
-14.271
-1.453
-15.585
-12.311
-10.465
-13.483
-11.546
-15.272
2.551
-21.704
-11.494
-3.714
-12.705
-9.504
-20.324
-6.464
-5.564
-12.448
-7.439
4.703
-3.754
-11.731
-17.705
-13.601
20.432
-11.39
-17.394
-10.663
-21.429
-20.484
-9.452
-17.59
-8.473
-6.699
14.393
-12.548
-9.566
-21.351
-9.339
-20.565
-12.671
-8.314
-5.53
-22.432
-18.565
-17.656
-8.642
-18.49
-15.379
-10.547
-15.613
-14.396
-20.668
-11.309
-11.657
-9.295
-8.536
-14.644
-14.529
-14.441
-14.572
-12.454
2.567
-8.739
-6.595
-10.289
-15.512
-15.586
-6.357
-12.78
-13.557
-10.494
-2.616
-9.744
-25.572
-10.286
-7.414
-17.516
-20.744
-16.446
-10.842
-8.631
-10.572
-15.963
-9.588
-14.344
-11.279
-13.571
-22.547
-13.436
-14.779
-12.522
-12.466
-9.567
-25.226
-13.637
12.592
-4.675
-15.219
-13.6
22.704
-24.607
-7.637
-13.455
-16.626
-21.561
-6.494
-13.793
-11.413
-8.566
-12.509
-11.606
-14.712
-12.38
-14.383
-3.585
-16.64
-11.437
-22.505
-18.353
-19.289
-11.794
-6.67
-15.651
-21.397
-7.491
-11.714
-13.8
-8.39
-12.408
-11.771
-17.599
-13.505
-12.656
-0.654
-7.811
-14.254
-14.508
-13.359
-23.511
-11.661
-13.497
0.457
-14.302
-13.391
0.235
-17.348
-9.346
-11.361
17.485
-12.776
0.714
-8.342
-9.303
-16.652
-22.532
-8.225
-11.451
-13.592
-13.596
-6.236
-13.588
-9.536
-7.445
-20.475
-6.526
-4.346
-12.337
-16.45
-11.573
-7.834
-19.535
-12.407
